-0.2203	-0.4694	-0.0810	0.0000	-0.5933	-1.1212	-1.5358	0.0000
-1.2552	-0.3986	-0.0810	0.0000	-1.0579	-0.9865	-0.6610	0.0000
-0.3238	-1.3197	-0.0810	0.0000	-0.0357	-1.0763	-0.7582	0.0000
-0.0133	-0.4694	-0.0810	0.0000	-0.3145	-1.1212	-0.8068	0.0000
-0.3755	-0.0443	-0.0810	0.0000	0.2431	-0.2682	-0.0291	0.0000
-0.2203	-1.4614	-0.0810	0.0000	-0.5003	-1.0314	-0.7096	0.0000
-0.9965	-0.5403	-0.0810	0.0000	-0.0357	-0.5376	-0.2721	0.0000
-0.7378	-1.4614	-0.0810	0.0000	-0.6862	-0.6722	-0.3694	0.0000
-0.3755	-0.3986	-0.0810	0.0000	-0.3145	-0.8518	-0.5152	0.0000
-0.9965	-0.1152	-0.0810	0.0000	-0.6862	-1.2110	-0.8554	0.0000
-0.7378	0.4517	-0.0810	0.0000	0.8935	-0.8518	-0.5152	0.0000
-0.6343	0.5225	-0.0810	0.0000	-0.5003	-0.2233	0.0681	0.0000
-0.4273	-0.1860	-0.0810	0.0000	0.3360	-0.0437	0.2139	0.0000
0.0902	0.0265	-0.0810	0.0000	0.0572	-0.1784	0.0681	0.0000
0.1937	-0.3277	-0.0810	0.0000	-1.0579	-0.6273	-0.4666	0.0000
0.0902	0.1682	-0.0810	0.0000	-1.9871	-1.2110	-0.8554	0.0000
0.2454	-0.4694	-0.0810	0.0000	-3.0093	-0.9416	-0.6124	0.0000
-0.7378	-0.1860	-0.0810	0.0000	0.3360	-0.6722	-0.3694	0.0000
-0.4273	-0.4694	-0.0810	0.0000	-1.0579	-1.0314	-1.1956	0.0000
-0.3755	-0.3986	-0.0810	0.0000	0.1501	-1.1661	-1.2928	0.0000
-0.9448	-0.2569	-0.0810	0.0000	-1.1508	-1.3007	-0.9526	0.0000
-0.8930	-0.1152	-0.0810	0.0000	-1.8013	-0.9865	-0.6124	0.0000
0.8146	1.9396	-0.0810	0.0000	-0.3145	-0.6722	-0.6610	0.0000
-0.6860	-0.8237	-0.0810	0.0000	-1.7084	-0.7171	-0.4180	0.0000
0.4524	0.3808	-0.0810	0.0000	-1.0579	-0.9865	-0.9040	0.0000
0.8664	0.4517	-0.0810	0.0000	-1.3367	-0.5824	-1.1470	0.0000
0.1419	-0.1860	-0.0810	0.0000	0.8935	-0.8518	-0.5152	0.0000
-0.5308	-0.6111	-0.0810	0.0000	1.3582	-1.1212	-0.8068	0.0000
-1.2552	0.5934	-0.0810	0.0000	1.3582	-0.7171	-0.4180	0.0000
-0.5308	-1.6031	-0.0810	0.0000	0.5218	-1.5252	-1.1470	0.0000
-0.7895	-0.1152	-0.0810	0.0000	0.4289	-1.4354	-1.0984	0.0000
-1.2552	-1.0363	-0.0810	0.0000	-0.9650	-0.8967	-0.5638	0.0000
-1.1517	0.0974	-0.0810	0.0000	-0.4074	-0.8069	-0.5152	0.0000
-0.2203	0.0265	-0.0810	0.0000	-0.8720	-0.5376	-0.5638	0.0000
-0.2721	-1.1780	-0.0810	0.0000	-1.4296	-0.2233	0.0195	0.0000
0.0384	-0.3986	-0.0810	0.0000	0.0572	-0.8967	-0.5638	0.0000
-0.0651	-1.4614	-0.0810	0.0000	0.7077	-1.3456	-1.2928	0.0000
-0.8413	-1.1071	-0.0810	0.0000	1.0794	-1.9742	-1.5358	0.0000
-0.7378	-0.9654	-0.0810	0.0000	0.2431	-0.0437	0.2139	0.0000
-0.6860	-1.0363	-0.0810	0.0000	-0.2216	-0.8967	-1.1956	0.0000
-0.5308	-1.3197	-0.0810	0.0000	-0.5003	-0.9416	-0.6124	0.0000
-0.5308	-0.3277	-0.0810	0.0000	-0.5003	-1.3456	-1.0012	0.0000
-0.3755	0.1682	-0.0810	0.0000	0.8935	-1.3456	-1.0012	0.0000
-0.7378	-0.4694	-0.0810	0.0000	-0.6862	-0.7171	-0.4180	0.0000
0.1419	0.0265	-0.0810	0.0000	0.4289	-1.6150	-1.2442	0.0000
-1.2035	0.1682	-0.0810	0.0000	-1.0579	-0.3580	-0.0777	0.0000
-0.9965	-1.4614	-0.0810	0.0000	0.1501	-0.3580	-0.0777	0.0000
-1.2035	-1.6031	-0.0810	0.0000	-0.8720	-0.8069	-0.4666	0.0000
-1.2552	-0.5403	-0.0810	0.0000	0.0572	-1.2110	-0.8554	0.0000
-1.6175	-0.6820	-0.0810	0.0000	0.4289	-0.8967	-0.6124	0.0000
-2.2902	-1.2488	-0.0810	0.0000	-0.6862	-0.9416	-0.6124	0.0000
0.6594	-0.8946	-0.0810	0.0000	0.0572	-0.6722	-0.3694	0.0000
-0.7378	0.1682	-0.0810	0.0000	-0.4074	-0.5824	-0.2721	0.0000
-1.0483	-1.1071	-0.0810	0.0000	-0.3145	-1.2559	-0.9040	0.0000
-0.4273	-0.1860	-0.0810	0.0000	-0.5933	-0.6722	-0.3694	0.0000
-1.3070	-1.0363	-0.0810	0.0000	-0.5003	-1.0763	-0.7096	0.0000
-0.5825	-0.3277	-0.0810	0.0000	-0.5933	-0.4927	-0.2235	0.0000
-2.4972	-0.7529	-0.0810	0.0000	-0.5933	-0.0886	0.1653	0.0000
-0.4790	-1.2488	-0.0810	0.0000	-0.9650	-0.7171	-0.4180	0.0000
-0.9448	-0.3277	-0.0810	0.0000	0.0572	-1.2559	-0.9040	0.0000
-1.1000	-1.3197	-0.0810	0.0000	2.1016	-0.9865	-0.6124	0.0000
-1.6175	0.2391	-0.0810	0.0000	0.0572	-0.5824	-0.2721	0.0000
-0.6343	-0.4694	-0.0810	0.0000	0.4289	-0.8069	-0.5152	0.0000
-0.9448	-0.8237	-0.0810	0.0000	-0.5003	-1.4354	-1.0498	0.0000
-1.1517	-0.6111	-0.0810	0.0000	-1.1508	-1.0763	-0.7096	0.0000
-0.4273	-0.5403	-0.0810	0.0000	0.6148	-1.2559	-0.9040	0.0000
-1.3587	-1.0363	-0.0810	0.0000	-0.5933	-0.9416	-0.6124	0.0000
-0.2203	-0.9654	-0.0810	0.0000	-0.4074	0.0910	0.3597	0.0000
-1.1000	-0.4694	-0.0810	0.0000	-1.0579	-0.5376	-0.4180	0.0000
-1.6692	-0.3986	-0.0810	0.0000	0.5218	-1.0314	-0.7096	0.0000
-2.1867	0.8768	-0.0810	0.0000	0.0572	1.8867	-0.7096	1.0000
-0.2203	0.2391	-0.0810	0.0000	-0.5003	-0.1335	0.1167	1.0000
0.7629	-0.1152	-0.0810	0.0000	0.2431	1.4378	1.5748	1.0000
-1.3070	-0.0443	-0.0810	0.0000	0.9865	1.7071	1.8178	1.0000
-0.7378	0.0265	-0.0810	0.0000	0.8935	1.5724	1.3804	1.0000
-0.2721	-0.6111	-0.0810	0.0000	0.8935	1.1235	1.2832	1.0000
-0.1168	0.8768	-0.0810	0.0000	-0.0357	1.6173	1.7206	1.0000
-1.1000	-0.9654	-0.0810	0.0000	0.2431	1.2133	1.3318	1.0000
0.1937	-0.6820	-0.0810	0.0000	1.5440	0.9439	1.0401	1.0000
-0.9965	-0.1152	-0.0810	0.0000	2.1016	0.6746	0.8457	1.0000
0.3489	-0.1152	-0.0810	0.0000	0.8006	1.2582	1.3804	1.0000
-1.8762	1.3019	-0.0810	0.0000	2.3803	0.3603	0.5541	1.0000
-0.4273	0.0974	-0.0810	0.0000	1.5440	1.4378	1.5748	1.0000
1.2804	-0.8946	-0.0810	0.0000	0.4289	1.8418	1.9636	1.0000
1.8496	-0.3277	-0.0810	0.0000	-0.0357	0.9439	1.0887	1.0000
-0.0133	-0.2569	-0.0810	0.0000	1.0794	1.2582	1.3804	1.0000
0.2972	0.0265	-0.0810	0.0000	-0.7791	1.6622	1.7692	1.0000
-0.0133	-0.5403	-0.0810	0.0000	0.2431	1.7969	1.7692	1.0000
0.0902	1.2311	-0.0810	0.0000	-1.6154	1.8867	1.9636	1.0000
1.2286	-0.1860	-0.0810	0.0000	0.2431	0.7195	0.8943	1.0000
-0.0651	0.4517	-0.0810	0.0000	0.8935	0.9439	1.1373	1.0000
-0.7895	0.5225	-0.0810	0.0000	-1.4296	1.2582	1.3804	1.0000
0.8146	0.6642	-0.0810	0.0000	-0.0357	1.2582	1.0401	1.0000
0.2972	0.5934	-0.0810	0.0000	0.7077	1.3929	1.5262	1.0000
-0.0651	0.7351	-0.0810	0.0000	0.3360	1.1684	1.3318	1.0000
0.7629	0.0974	-0.0810	0.0000	0.9865	1.5724	1.6720	1.0000
0.0384	-0.4694	-0.0810	0.0000	0.4289	1.3031	1.4290	1.0000
-0.8930	0.0974	-0.0810	0.0000	0.8006	1.5276	1.6234	1.0000
1.3321	-0.3277	-0.0810	0.0000	0.6148	1.7071	1.8178	1.0000
-0.7895	-0.2569	-0.0810	0.0000	-0.3145	1.7071	1.8178	1.0000
-0.1686	-0.6111	-0.0810	0.0000	1.1723	1.0786	1.2346	1.0000
1.1769	-0.6111	-0.0810	0.0000	2.1016	0.8990	1.0887	1.0000
0.0902	-0.8237	-0.0810	0.0000	1.6369	0.6297	0.8457	1.0000
0.9181	0.3100	-0.0810	0.0000	0.9865	0.7195	0.6999	1.0000
0.6076	0.8768	-0.0810	0.0000	0.5218	0.7644	0.9429	1.0000
1.7978	-0.8237	-0.0810	0.0000	1.1723	0.9439	1.0887	1.0000
-0.7378	0.1682	-0.0810	0.0000	1.7299	1.7969	1.8664	1.0000
0.7629	0.3808	-0.0810	0.0000	1.5440	1.3031	1.4290	1.0000
1.1251	-0.6111	-0.0810	0.0000	0.7077	1.6173	1.5262	1.0000
0.6076	0.0974	12.3491	0.0000	0.5218	1.2133	1.3804	1.0000
-1.6692	0.1682	-0.0810	0.0000	-1.4296	-0.4927	-0.1749	1.0000
1.3321	1.5145	-0.0810	0.0000	1.6369	0.6746	0.8457	1.0000
-1.4622	-0.1860	-0.0810	0.0000	0.8006	1.2582	1.4290	1.0000
2.1083	0.4517	-0.0810	0.0000	0.2431	0.9888	1.1859	1.0000
1.1251	-0.1860	-0.0810	0.0000	0.7077	1.2582	1.0401	1.0000
-1.8762	-0.3986	-0.0810	0.0000	1.3582	0.8990	1.0887	1.0000
0.6594	0.2391	-0.0810	0.0000	0.5218	0.7644	0.0195	1.0000
-0.7895	-0.8237	-0.0810	0.0000	-0.2216	0.6746	0.8457	1.0000
0.7629	1.1602	-0.0810	0.0000	1.6369	0.7644	0.9429	1.0000
-0.3755	0.1682	-0.0810	0.0000	0.4289	1.1235	1.2832	1.0000
-0.7378	1.3019	-0.0810	0.0000	0.3360	1.1684	1.3318	1.0000
0.5042	-1.0363	-0.0810	0.0000	0.7077	1.6622	1.4290	1.0000
0.5559	0.5225	-0.0810	0.0000	0.6148	1.3480	1.4776	1.0000
0.1419	-0.6111	-0.0810	0.0000	0.8006	0.5399	0.7485	1.0000
0.0902	0.5934	-0.0810	0.0000	2.1016	0.4950	0.6999	1.0000
0.6076	-0.1860	-0.0810	0.0000	-0.3145	1.3929	1.5262	1.0000
-0.5825	-0.1152	-0.0810	0.0000	-0.8720	1.1684	1.3318	1.0000
0.5042	0.4517	-0.0810	0.0000	0.8006	0.8990	1.0887	1.0000
-0.6343	-0.1152	-0.0810	0.0000	0.2431	0.8542	0.9915	1.0000
-0.4790	-0.5403	-0.0810	0.0000	0.3360	0.9888	1.1373	1.0000
-0.6860	0.1682	-0.0810	0.0000	1.1723	0.9439	1.0887	1.0000
-0.8930	-0.3277	-0.0810	0.0000	0.1501	1.3031	1.4776	1.0000
0.6594	1.2311	-0.0810	0.0000	-0.2216	1.6622	1.7692	1.0000
-0.0133	0.0265	-0.0810	0.0000	0.3360	1.2133	0.9429	1.0000
-1.9280	0.0974	-0.0810	0.0000	0.8935	0.9888	0.7971	1.0000
-0.8930	-0.8946	-0.0810	0.0000	0.8935	1.9765	2.0608	1.0000
1.0216	0.1682	-0.0810	0.0000	2.1016	1.1235	1.2832	1.0000
1.0734	-0.6820	-0.0810	0.0000	0.8006	1.1684	1.3318	1.0000
0.1937	0.3808	-0.0810	0.0000	1.2652	1.1684	1.3318	1.0000
-0.1168	0.7351	-0.0810	0.0000	-1.1508	1.1684	-1.3900	1.0000
-0.6343	-0.2569	-0.0810	0.0000	-0.9650	1.3031	-1.6816	1.0000
-2.4972	0.1682	-0.0810	0.0000	-1.2437	0.7644	-0.3694	1.0000
-1.9797	0.0265	-0.0810	0.0000	-0.6862	0.7644	-1.4872	1.0000
-0.9448	0.1682	-0.0810	0.0000	-0.5933	0.4950	-0.8554	1.0000
0.6594	-0.1152	-0.0810	0.0000	-4.4961	1.3480	-0.9526	1.0000
0.7629	1.8687	-0.0810	0.0000	1.4511	1.0337	0.6999	1.0000
1.1769	0.2391	-0.0810	0.0000	1.4511	2.2459	2.3038	1.0000
1.2286	-0.4694	-0.0810	0.0000	1.5440	1.2133	1.3318	2.0000
1.5908	-0.5403	-0.0810	0.0000	1.6369	1.3929	1.5262	2.0000
1.7978	-0.0443	-0.0810	0.0000	1.5440	1.1684	1.3318	2.0000
1.0734	-0.3986	-0.0810	0.0000	0.9865	1.0786	1.2346	2.0000
1.5908	-0.8946	-0.0810	0.0000	-0.2216	1.4378	0.8943	2.0000
1.5391	-1.1071	-0.0810	0.0000	0.8006	1.2133	1.3318	2.0000
1.3839	-0.8237	-0.0810	0.0000	1.4511	0.8990	1.0887	2.0000
0.5559	-1.3905	-0.0810	0.0000	1.4511	1.1235	1.2346	2.0000
0.9699	-0.8237	-0.0810	0.0000	0.5218	0.6297	0.7971	2.0000
0.9181	-0.0443	-0.0810	0.0000	0.5218	0.8990	1.0887	2.0000
0.8146	-0.1860	-0.0810	0.0000	-0.0357	1.0337	1.1859	2.0000
1.4356	1.5853	-0.0810	0.0000	0.1501	0.9439	1.1373	2.0000
1.8496	0.0265	-0.0810	0.0000	0.6148	1.2582	1.0887	2.0000
1.4873	0.4517	-0.0810	0.0000	0.2431	1.2582	1.0887	2.0000
1.6943	-0.3277	-0.0810	0.0000	-0.5933	0.7644	0.7971	2.0000
0.5042	0.8059	-0.0810	0.0000	0.9865	1.0337	1.1859	2.0000
0.7629	-0.4694	-0.0810	0.0000	-0.0357	1.2133	1.3804	2.0000
0.7111	-0.4694	-0.0810	0.0000	0.8935	1.3031	1.4290	2.0000
1.9531	-0.6820	-0.0810	0.0000	0.9865	1.7520	1.8664	2.0000
1.6943	0.3100	-0.0810	0.0000	0.8006	1.6622	1.7692	2.0000
2.0048	0.0265	-0.0810	0.0000	1.1723	1.1684	1.3318	2.0000
-0.0651	-0.1860	-0.0810	0.0000	1.2652	1.0786	1.2346	2.0000
1.4356	-0.5403	-0.0810	0.0000	0.1501	0.4052	0.5055	2.0000
1.1251	0.3100	-0.0810	0.0000	2.0086	1.6173	1.7206	2.0000
0.8146	-0.2569	-0.0810	0.0000	1.7299	0.4950	0.6999	2.0000
1.6943	0.2391	-0.0810	0.0000	0.8006	1.2582	1.3804	2.0000
1.2804	-1.6031	-0.0810	0.0000	0.8006	1.1235	1.2832	2.0000
0.0384	0.8768	12.3491	0.0000	0.7077	0.9439	1.0887	2.0000
2.0566	-0.4694	-0.0810	0.0000	0.3360	1.0337	1.1373	2.0000
1.8496	0.3808	-0.0810	0.0000	2.4733	1.8867	0.8943	2.0000
0.7629	0.1682	-0.0810	0.0000	1.4511	0.9888	1.1859	2.0000
1.9531	0.4517	-0.0810	0.0000	1.3582	1.3929	1.5262	2.0000
1.5908	0.3808	-0.0810	0.0000	0.1501	0.7195	0.7971	2.0000
0.4524	-0.7529	-0.0810	0.0000	-3.9386	-0.0437	-0.9040	2.0000
1.5391	-0.3277	-0.0810	0.0000	-0.3145	1.0337	0.7971	2.0000
1.3321	0.0265	-0.0810	0.0000	-0.5933	0.1807	-0.7582	3.0000
1.1251	0.8768	-0.0810	0.0000	0.7077	0.0910	-0.4180	3.0000
0.9181	2.6481	-0.0810	0.0000	-1.3367	-0.4029	-0.7582	3.0000
1.2804	2.0813	-0.0810	0.0000	0.8935	0.0461	-1.0012	3.0000
0.8664	0.5934	-0.0810	0.0000	-0.1286	-0.1335	-0.0291	3.0000
1.2286	2.6481	-0.0810	0.0000	-2.9164	0.2256	-1.4872	3.0000
0.9699	1.5145	-0.0810	0.0000	-0.2216	-0.2233	-0.9040	3.0000
0.9699	2.2939	-0.0810	0.0000	0.5218	-0.0437	-1.3900	3.0000
0.9699	0.8768	-0.0810	0.0000	0.2431	-0.5824	-0.6610	3.0000
0.7629	3.6401	-0.0810	0.0000	-1.2437	0.0461	-0.1263	3.0000
0.4524	0.7351	-0.0810	0.0000	-0.8720	-0.1335	-0.9040	3.0000
1.1769	1.5853	-0.0810	0.0000	-0.7791	0.1807	-0.6124	3.0000
0.9181	1.7979	-0.0810	0.0000	-1.6154	-0.5376	-0.4180	3.0000
0.9699	2.2939	-0.0810	0.0000	-2.1730	-0.3580	-1.2928	3.0000
0.8146	1.6562	-0.0810	0.0000	0.0572	-0.3580	-1.5844	3.0000
1.0216	2.3647	-0.0810	0.0000	-0.9650	0.6746	0.2139	3.0000
-0.8413	-0.6820	-0.0810	0.0000	0.4289	-0.9865	-0.6610	3.0000
1.1251	1.0894	-0.0810	0.0000	-0.1286	0.0461	-0.2235	3.0000
0.7629	0.5934	-0.0810	0.0000	0.0572	0.8990	-1.5358	3.0000
1.3321	2.3647	-0.0810	0.0000	0.0572	-0.0437	-0.5152	3.0000
0.7629	2.6481	-0.0810	0.0000	-0.8720	-0.1335	-0.8554	3.0000
0.7629	2.4356	-0.0810	0.0000	-0.7791	-0.4927	-1.5844	3.0000
0.7629	1.5853	-0.0810	0.0000	1.0794	-0.4478	-0.6124	3.0000
1.1769	2.6481	-0.0810	0.0000	-0.7791	0.1807	-0.9526	3.0000
1.0216	2.0813	-0.0810	0.0000	-0.5003	-0.2682	-0.4666	3.0000
0.8146	2.5064	-0.0810	0.0000	-1.0579	-0.2233	-0.5638	3.0000
1.3321	-0.1152	-0.0810	0.0000	0.1501	0.3154	-0.4666	3.0000
1.3839	2.5064	-0.0810	0.0000	-1.2437	0.0910	-0.9040	3.0000
0.7629	1.1602	-0.0810	0.0000	-0.8720	-0.2682	-0.8068	3.0000
1.0734	1.3019	-0.0810	0.0000	-1.7084	-0.4927	-1.3414	3.0000
1.1251	1.5853	-0.0810	0.0000	-0.5933	1.5276	1.6234	3.0000
1.0734	2.2230	-0.0810	0.0000	-0.2216	0.3154	-1.2442	3.0000
0.8146	1.2311	-0.0810	0.0000	-0.6862	-0.4927	-1.5358	3.0000
0.7629	2.2230	-0.0810	0.0000	-0.2216	-0.8518	-1.0984	3.0000
0.9181	1.5853	-0.0810	0.0000	-0.6862	0.0012	-0.8068	3.0000
1.0734	0.7351	-0.0810	0.0000	-0.2216	-0.2682	0.0195	3.0000
1.0216	1.3019	-0.0810	0.0000	0.0572	-0.4478	-0.8554	3.0000
0.8146	2.0813	-0.0810	0.0000	0.1501	-0.6273	-0.6610	3.0000
0.7111	2.0813	-0.0810	0.0000	-0.1286	-0.0437	0.1167	3.0000
1.4356	1.7270	-0.0810	0.0000	-0.4074	-0.4927	-0.6124	3.0000
0.8146	2.2939	-0.0810	0.0000	-1.0579	-0.4927	-0.3694	3.0000
-0.9965	-0.6820	-0.0810	0.0000	0.3360	-0.4478	-0.1749	3.0000
0.7111	2.4356	-0.0810	0.0000	-0.2216	-0.6273	-0.5638	3.0000
0.4007	0.3808	-0.0810	0.0000	-0.5003	-0.5824	-1.0498	3.0000
1.0734	1.2311	-0.0810	0.0000	-0.6862	0.0012	-1.2928	3.0000
1.0734	1.1602	-0.0810	0.0000	1.3582	-0.0886	-0.5152	3.0000
-0.2721	0.7351	-0.0810	0.0000	0.3360	-0.0437	0.2139	3.0000
1.3321	0.5225	-0.0810	0.0000	-0.1286	0.8093	-1.0498	3.0000
1.1769	0.5934	-0.0810	0.0000	-0.0357	-0.6722	-0.9526	3.0000
0.6594	0.8059	-0.0810	0.0000	-0.4074	-0.4927	-0.6610	3.0000
0.5559	0.8768	-0.0810	0.0000	-0.5933	-0.3580	-0.7096	3.0000
1.3321	1.7979	-0.0810	0.0000	-1.6154	0.1359	0.0195	3.0000
-1.8032	-0.8378	-0.0916	0.0745	0.5862	-0.8000	-0.8084	0.0000
-0.4190	-1.2738	0.0442	0.0865	0.3677	-0.5824	-0.7194	0.0000
-1.0291	-1.1622	-0.0841	0.3556	-0.0720	-0.0900	-0.1070	0.0000
-1.2000	-1.7072	-0.2089	0.1527	2.3195	-0.8494	-0.8609	0.0000
-0.7878	-0.4891	-0.4396	-0.0984	1.4240	-1.1032	-0.4128	0.0000
-0.1438	-1.5230	-0.1287	-0.2742	-0.2027	-0.9465	-1.0823	0.0000
-0.3898	-1.1576	-0.2278	-0.2390	-1.4189	-0.3329	0.1280	0.0000
-0.9680	-0.4412	-0.2401	-0.1383	-0.4076	-0.0342	-0.1537	0.0000
0.3497	0.2930	-0.2804	0.0017	-0.9385	-0.8582	-1.1708	0.0000
-0.5488	-1.1901	-0.0802	0.2385	0.4998	-0.6080	-0.3034	0.0000
-1.0097	-0.2843	0.1930	0.3878	-0.5567	-0.9630	-0.7186	0.0000
-1.5699	-0.7847	-0.4331	-0.3407	0.5614	0.4776	0.5674	0.0000
